Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Attendance,Half-time Home Goals,Half-time Away Goals,Referee,Assistant 1,Assistant 2,RoundID,MatchID,Home Team Initials,Away Team Initials,match_result,home_rank,away_rank,rank_diff,Unnamed: 0,group,rank,team,matches_played,wins,draws,losses,goals_scored,goals_against,goal_difference,points,expected_goal_scored,exp_goal_conceded,exp_goal_difference,exp_goal_difference_per_90,Unnamed: 0_away,group_away,rank_away,team_away,matches_played_away,wins_away,draws_away,losses_away,goals_scored_away,goals_against_away,goal_difference_away,points_away,expected_goal_scored_away,exp_goal_conceded_away,exp_goal_difference_away,exp_goal_difference_per_90_away,xg_diff,goals_scored_diff,goal_difference_diff,wins_diff,exp_goal_conceded_diff,Unnamed: 0_home,group_home,rank_home,team_home,matches_played_home,wins_home,draws_home,losses_home,goals_scored_home,goals_against_home,goal_difference_home,points_home,expected_goal_scored_home,exp_goal_conceded_home,exp_goal_difference_home,exp_goal_difference_per_90_home
2006.0,2006-06-19 21:00:00,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3.0,1.0,Tunisia, ,52000.0,0.0,1.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410100.0,97410031.0,ESP,TUN,Home Win,5.0,21.0,-16.0,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,14.0,4.0,3.0,Tunisia,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.3,2.8,-0.5,-0.17,2.9000000000000004,8.0,6.0,0.0,-0.09999999999999964,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82
2006.0,2006-06-20 16:00:00,Group A,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany, ,72000.0,0.0,2.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410100.0,97410033.0,ECU,GER,Away Win,39.0,19.0,20.0,2.0,1.0,3.0,Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.7,2.6,1.2,0.39,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,-6.3999999999999995,-2.0,0.0,0.0,-0.7999999999999998,2.0,1.0,3.0,Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.7,2.6,1.2,0.39
2006.0,2006-06-20 16:00:00,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland, ,43000.0,1.0,1.0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),97410100.0,97410034.0,CRC,POL,Away Win,26.0,29.0,-3.0,19.0,5.0,4.0,Costa Rica,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,1.4,10.1,-8.7,-2.9,9.0,3.0,2.0,Poland,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.8,5.9,-3.1,-1.04,-1.4,1.0,-8.0,0.0,4.199999999999999,19.0,5.0,4.0,Costa Rica,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,1.4,10.1,-8.7,-2.9
2006.0,2006-06-20 21:00:00,Group B,"FIFA World Cup Stadium, Cologne",Cologne ,Sweden,2.0,2.0,England, ,45000.0,0.0,1.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410100.0,97410035.0,SWE,ENG,Draw,16.0,10.0,6.0,,,,,,,,,,,,,,,,,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-20 21:00:00,Group B,Fritz-Walter-Stadion,Kaiserslautern ,Paraguay,2.0,0.0,"rn"">Trinidad and Tobago", ,46000.0,1.0,0.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410100.0,97410036.0,PAR,TRI,Home Win,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-21 16:00:00,Group D,Zentralstadion,Leipzig ,Iran,1.0,1.0,Angola, ,38000.0,0.0,0.0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),97410100.0,97410040.0,IRN,ANG,Draw,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-21 16:00:00,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2.0,1.0,Mexico, ,52000.0,2.0,1.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410100.0,97410039.0,POR,MEX,Home Win,7.0,4.0,3.0,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3,1.2999999999999998,4.0,3.0,1.0,1.5,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24
2006.0,2006-06-21 21:00:00,Group C,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Netherlands,0.0,0.0,Argentina, ,48000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410100.0,97410037.0,NED,ARG,Draw,3.0,9.0,-6.0,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,-3.6,0.0,1.0,0.0,2.0,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11
2006.0,2006-06-21 21:00:00,Group C,"FIFA World Cup Stadium, Munich",Munich ,C�te d'Ivoire,3.0,2.0,"rn"">Serbia and Montenegro", ,66000.0,1.0,2.0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),97410100.0,97410038.0,CIV,SCG,Home Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-22 16:00:00,Group E,"FIFA World Cup Stadium, Hamburg",Hamburg ,Czech Republic,0.0,2.0,Italy, ,50000.0,0.0,1.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410100.0,97410041.0,CZE,ITA,Away Win,2.0,13.0,-11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-22 16:00:00,Group E,Franken-Stadion,Nuremberg ,Ghana,2.0,1.0,USA, ,41000.0,2.0,1.0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),97410100.0,97410042.0,GHA,USA,Home Win,48.0,5.0,43.0,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,,,,,,,,,,,,,,,,,,,,,,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48
2006.0,2006-06-22 21:00:00,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1.0,4.0,Brazil, ,65000.0,1.0,1.0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),97410100.0,97410043.0,JPN,BRA,Away Win,18.0,1.0,17.0,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,-2.1000000000000005,1.0,-1.0,0.0,3.3000000000000003,16.0,5.0,1.0,Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,3.8,4.2,-0.4,-0.14
2006.0,2006-06-22 21:00:00,Group F,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2.0,2.0,Australia, ,52000.0,1.0,1.0,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),97410100.0,97410044.0,CRO,AUS,Draw,23.0,42.0,-19.0,21.0,6.0,2.0,Croatia,3.0,1.0,2.0,0.0,4.0,1.0,3.0,5.0,3.8,3.8,0.0,-0.01,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29,2.0999999999999996,1.0,4.0,-1.0,-1.7999999999999998,21.0,6.0,2.0,Croatia,3.0,1.0,2.0,0.0,4.0,1.0,3.0,5.0,3.8,3.8,0.0,-0.01
2006.0,2006-06-23 16:00:00,Group H,Olympiastadion,Berlin ,Ukraine,1.0,0.0,Tunisia, ,72000.0,0.0,0.0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),97410100.0,97410048.0,UKR,TUN,Home Win,45.0,21.0,24.0,,,,,,,,,,,,,,,,,14.0,4.0,3.0,Tunisia,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.3,2.8,-0.5,-0.17,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-23 16:00:00,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain, ,46000.0,0.0,1.0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),97410100.0,97410047.0,KSA,ESP,Away Win,34.0,5.0,29.0,11.0,3.0,4.0,Saudi Arabia,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,3.0,6.0,-3.0,-1.01,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,-2.2,-6.0,-8.0,0.0,3.3,11.0,3.0,4.0,Saudi Arabia,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,3.0,6.0,-3.0,-1.01
2006.0,2006-06-23 21:00:00,Group G,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0.0,2.0,France, ,45000.0,0.0,0.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410100.0,97410045.0,TOG,FRA,Away Win,61.0,8.0,53.0,,,,,,,,,,,,,,,,,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-23 21:00:00,Group G,"FIFA World Cup Stadium, Hanover",Hanover ,Switzerland,2.0,0.0,Korea Republic, ,43000.0,1.0,0.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410100.0,97410046.0,SUI,KOR,Home Win,35.0,29.0,6.0,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,0.3000000000000007,0.0,1.0,1.0,-0.3999999999999999,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45
2006.0,2006-06-24 17:00:00,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2.0,0.0,Sweden, ,66000.0,2.0,0.0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),97410200.0,97410049.0,GER,SWE,Home Win,19.0,16.0,3.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2006.0,2006-06-24 21:00:00,Round of 16,Zentralstadion,Leipzig ,Argentina,2.0,1.0,Mexico,Argentina win after extra time ,43000.0,0.0,0.0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),97410200.0,97410050.0,ARG,MEX,Home Win,9.0,4.0,5.0,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3,2.7,3.0,4.0,1.0,-1.7,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74
2006.0,2006-06-25 17:00:00,Round of 16,Gottlieb-Daimler-Stadion,Stuttgart ,England,1.0,0.0,Ecuador, ,52000.0,0.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410200.0,97410051.0,ENG,ECU,Home Win,10.0,39.0,-29.0,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,2.0,1.0,3.0,Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,3.7,2.6,1.2,0.39,1.5,5.0,6.0,1.0,-0.30000000000000027,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97
2006.0,2006-06-25 21:00:00,Round of 16,Franken-Stadion,Nuremberg ,Portugal,1.0,0.0,Netherlands, ,41000.0,1.0,0.0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),97410200.0,97410052.0,POR,NED,Home Win,7.0,3.0,4.0,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,0.0,1.0,1.0,Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,2.4,2.7,-0.3,-0.11,2.1999999999999997,1.0,-2.0,0.0,1.1999999999999997,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24
2006.0,2006-06-26 17:00:00,Round of 16,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,0.0,Australia, ,46000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410200.0,97410053.0,ITA,AUS,Home Win,13.0,42.0,-29.0,,,,,,,,,,,,,,,,,13.0,4.0,2.0,Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,1.7,5.6,-3.9,-1.29,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-06-26 21:00:00,Round of 16,"FIFA World Cup Stadium, Cologne",Cologne ,Switzerland,0.0,0.0,Ukraine,Ukraine win on penalties (0 - 3) ,45000.0,0.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410200.0,97410054.0,SUI,UKR,Draw,35.0,45.0,-10.0,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45,,,,,,,,,,,,,,,,,,,,,,25.0,7.0,2.0,Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,4.4,3.1,1.4,0.45
2006.0,2006-06-27 17:00:00,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund ,Brazil,3.0,0.0,Ghana, ,65000.0,2.0,0.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410200.0,97410055.0,BRA,GHA,Home Win,1.0,48.0,-47.0,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,1.8000000000000007,-2.0,4.0,1.0,-4.699999999999999,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65
2006.0,2006-06-27 21:00:00,Round of 16,"FIFA World Cup Stadium, Hanover",Hanover ,Spain,1.0,3.0,France, ,43000.0,1.0,1.0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),97410200.0,97410056.0,ESP,FRA,Away Win,5.0,8.0,-3.0,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,-2.0,3.0,3.0,-1.0,1.1,17.0,5.0,2.0,Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,5.2,2.7,2.5,0.82
2006.0,2006-06-30 17:00:00,Quarter-finals,Olympiastadion,Berlin ,Germany,1.0,1.0,Argentina,Germany win on penalties (4 - 2) ,72000.0,0.0,0.0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),97410300.0,97410057.0,GER,ARG,Draw,19.0,9.0,10.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,4.1,1.0,-2.0,-1.0,2.7,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2006.0,2006-06-30 21:00:00,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg ,Italy,3.0,0.0,Ukraine, ,50000.0,1.0,0.0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),97410300.0,97410058.0,ITA,UKR,Home Win,13.0,45.0,-32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0,2006-07-01 17:00:00,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,England,0.0,0.0,Portugal,Portugal win on penalties (1 - 3) ,52000.0,0.0,0.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410300.0,97410059.0,ENG,POR,Draw,10.0,7.0,3.0,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,0.6000000000000005,3.0,5.0,0.0,-1.6,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97
2006.0,2006-07-01 21:00:00,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Brazil,0.0,1.0,France, ,48000.0,0.0,0.0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),97410300.0,97410060.0,BRA,FRA,Away Win,1.0,8.0,-7.0,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,-1.2999999999999998,-3.0,-1.0,0.0,-0.7000000000000001,24.0,7.0,1.0,Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,5.9,0.9,4.9,1.65
2006.0,2006-07-04 21:00:00,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,0.0,2.0,Italy,Italy win after extra time ,65000.0,0.0,0.0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),97410400.0,97410061.0,GER,ITA,Away Win,19.0,13.0,6.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2006.0,2006-07-05 21:00:00,Semi-finals,"FIFA World Cup Stadium, Munich",Munich ,Portugal,0.0,1.0,France, ,66000.0,0.0,1.0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),97410400.0,97410062.0,POR,FRA,Away Win,7.0,8.0,-1.0,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,-2.6000000000000005,0.0,-1.0,0.0,2.3,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24
2006.0,2006-07-08 21:00:00,Third place,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,3.0,1.0,Portugal, ,52000.0,0.0,0.0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),97410500.0,97410063.0,GER,POR,Home Win,19.0,7.0,12.0,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22,28.0,8.0,1.0,Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,4.6,3.9,0.7,0.24,5.5,0.0,-1.0,-1.0,-0.5,18.0,5.0,3.0,Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,10.1,3.4,6.7,2.22
2006.0,2006-07-09 20:00:00,Final,Olympiastadion,Berlin ,Italy,1.0,1.0,France,Italy win on penalties (5 - 3) ,69000.0,0.0,0.0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),97410600.0,97410064.0,ITA,FRA,Draw,13.0,8.0,5.0,,,,,,,,,,,,,,,,,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-11 16:00:00,Group A,Soccer City Stadium,Johannesburg ,South Africa,1.0,1.0,Mexico, ,84490.0,0.0,0.0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),249722.0,300061454.0,RSA,MEX,Draw,83.0,17.0,66.0,,,,,,,,,,,,,,,,,10.0,3.0,3.0,Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,3.3,2.4,0.9,0.3,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-11 20:30:00,Group A,Cape Town Stadium,Cape Town ,Uruguay,0.0,0.0,France, ,64100.0,0.0,0.0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),249722.0,300061453.0,URU,FRA,Draw,16.0,9.0,7.0,30.0,8.0,3.0,Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,3.7,3.5,0.1,0.05,12.0,4.0,1.0,France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,7.2,1.6,5.5,1.85,-3.5,-4.0,-3.0,-1.0,1.9,30.0,8.0,3.0,Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,3.7,3.5,0.1,0.05
2010.0,2010-06-12 13:30:00,Group B,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Korea Republic,2.0,0.0,Greece, ,31513.0,1.0,0.0,HESTER Michael (NZL),HINTZ Jan Hendrik (NZL),MAKASINI Tevita (TGA),249722.0,300061459.0,KOR,GRE,Home Win,47.0,13.0,34.0,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,29.0,8.0,2.0,Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,4.1,3.5,0.6,0.19
2010.0,2010-06-12 16:00:00,Group B,Ellis Park Stadium,Johannesburg ,Argentina,1.0,0.0,Nigeria, ,55686.0,1.0,0.0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),249722.0,300061460.0,ARG,NGA,Home Win,7.0,21.0,-14.0,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,1.0,Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,6.0,0.7,5.2,1.74
2010.0,2010-06-12 20:30:00,Group C,Royal Bafokeng Sports Palace,Phokeng ,England,1.0,1.0,USA, ,38646.0,1.0,1.0,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA),249722.0,300061466.0,ENG,USA,Draw,8.0,14.0,-6.0,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,5.2,2.3,2.9,0.97
2010.0,2010-06-13 13:30:00,Group C,Peter Mokaba Stadium,Polokwane ,Algeria,0.0,1.0,Slovenia, ,30325.0,0.0,0.0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),249722.0,300061465.0,ALG,SVN,Away Win,30.0,25.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,2010-06-13 16:00:00,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0.0,1.0,Ghana, ,38833.0,0.0,0.0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),249722.0,300061471.0,SRB,GHA,Away Win,15.0,32.0,-17.0,27.0,7.0,4.0,Serbia,3.0,0.0,1.0,2.0,5.0,8.0,-3.0,1.0,3.4,7.3,-3.9,-1.32,31.0,8.0,4.0,Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,4.1,5.6,-1.4,-0.48,-0.6999999999999997,0.0,-1.0,-1.0,1.7000000000000002,27.0,7.0,4.0,Serbia,3.0,0.0,1.0,2.0,5.0,8.0,-3.0,1.0,3.4,7.3,-3.9,-1.32
